,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
96,27.5,-32.5,15.0,750,-750,85.0939,168.497,-14.3526,-48.9829,166.197,-106.899,59.2983,-5.74498,11.9754,4.16683,4.16886
97,27.5,-32.5,15.0,750,-1000,78.9121,396.47,-24.7642,-2.1268,412.736,-120.82,291.916,-5.56807,24.2098,13.5855,13.5862
98,27.5,-32.5,15.0,750,-1250,40.7278,701.65,-22.578,73.5669,717.057,-147.589,569.468,-4.08459,39.4308,25.9253,25.9238
99,27.5,-32.5,15.0,750,-1500,-26.3616,1062.63,-12.9476,182.63,1080.55,-185.905,894.65,-1.26707,57.2604,39.6542,39.6501
100,27.5,-32.5,15.0,1000,-750,319.445,149.116,-3.42291,-49.0862,379.53,-132.721,246.809,-16.0059,11.6852,-0.885697,-0.885406
101,27.5,-32.5,15.0,1000,-1000,300.516,385.996,-5.23871,-6.08732,632.296,-149.411,482.885,-15.5502,24.8396,6.87305,6.872
102,27.5,-32.5,15.0,1000,-1250,242.645,703.363,20.8244,61.8357,965.861,-185.464,780.397,-13.8259,41.2037,20.1707,20.1671
103,27.5,-32.5,15.0,1000,-1500,172.036,1076.6,50.6724,160.657,1350.6,-226.117,1124.48,-11.3499,59.648,35.4823,35.476
104,27.5,-32.5,15.0,1250,-750,615.434,103.702,32.7832,-62.1519,627.578,-173.301,454.277,-28.2941,9.72823,-12.2301,-12.232
105,27.5,-32.5,15.0,1250,-1000,585.399,355.274,30.1486,-16.4539,900.198,-192.542,707.656,-27.6764,24.4643,-1.51119,-1.51458
106,27.5,-32.5,15.0,1250,-1250,530.781,692.953,37.8141,62.5608,1251.22,-221.73,1029.49,-26.342,42.481,10.7968,10.7914
107,27.5,-32.5,15.0,1250,-1500,450.411,1083.92,75.0553,168.309,1678.03,-263.492,1414.54,-24.0311,62.4559,27.5503,27.5422
108,27.5,-32.5,15.0,1500,-750,946.291,58.7194,115.002,-76.6947,950.35,-235.631,714.719,-42.2397,7.76818,-23.61,-23.6151
109,27.5,-32.5,15.0,1500,-1000,919.053,303.609,114.02,-34.7302,1219.65,-252.644,967.01,-41.7733,22.676,-13.9858,-13.9922
110,27.5,-32.5,15.0,1500,-1250,869.906,654.786,120.743,39.4595,1595.19,-278.885,1316.3,-40.765,42.198,0.496556,0.488446
111,27.5,-32.5,15.0,1500,-1500,797.546,1068.37,138.852,153.745,2045.89,-314.032,1731.85,-39.0214,63.8543,15.8844,15.8738
112,27.5,-32.5,17.5,750,-750,33.4694,135.26,-43.8975,-75.2225,25.1752,-110.078,-84.9033,-3.51975,10.4117,3.65646,3.66145
113,27.5,-32.5,17.5,750,-1000,19.5151,359.625,-50.8278,-37.7481,255.349,-126.214,129.135,-2.95602,22.8095,14.1571,14.1605
114,27.5,-32.5,17.5,750,-1250,8.84219,681.029,-58.4583,36.811,594.632,-146.246,448.386,-2.60549,39.6564,28.3243,28.3253
115,27.5,-32.5,17.5,750,-1500,-47.3934,1015.63,-59.895,131.001,919.684,-181.736,737.949,-0.242839,55.9326,39.9065,39.9049
116,27.5,-32.5,17.5,1000,-750,223.205,107.709,15.1727,-85.9878,222.058,-158.58,63.4773,-12.8511,9.45601,-0.557621,-0.556065
117,27.5,-32.5,17.5,1000,-1000,209.814,340.297,7.48101,-47.5411,467.843,-174.552,293.291,-12.4339,22.825,7.80176,7.80178
118,27.5,-32.5,17.5,1000,-1250,201.937,649.376,-3.26288,15.2972,805.011,-191.286,613.725,-12.2737,39.1709,19.356,19.3544
119,27.5,-32.5,17.5,1000,-1500,149.186,1027.22,3.5664,105.92,1183.69,-226.01,957.684,-10.37,58.0248,35.1863,35.182
120,27.5,-32.5,17.5,1250,-750,535.877,86.1704,14.9539,-84.1991,487.16,-185.115,302.045,-25.9765,9.01191,-8.47214,-8.47223
121,27.5,-32.5,17.5,1250,-1000,550.425,305.533,-14.3405,-46.4948,740.4,-190.571,549.829,-26.535,22.1627,-2.00313,-2.00416
122,27.5,-32.5,17.5,1250,-1250,497.821,637.976,-3.4532,16.4483,1080.25,-221.712,858.538,-25.1699,40.2402,10.8352,10.8319
123,27.5,-32.5,17.5,1250,-1500,416.976,1024.93,41.2858,100.871,1491.71,-268.101,1223.61,-22.7848,60.0665,27.1383,27.1319
124,27.5,-32.5,17.5,1500,-750,872.347,45.448,77.8099,-95.9414,802.187,-246.171,556.016,-40.2668,7.2602,-20.8401,-20.8436
125,27.5,-32.5,17.5,1500,-1000,886.757,263.006,52.4718,-64.9353,1052.29,-250.52,801.768,-40.7705,20.7022,-13.7084,-13.7128
126,27.5,-32.5,17.5,1500,-1250,839.3,603.617,55.2294,0.230841,1416.72,-277.631,1139.09,-39.7405,40.9524,1.98556,1.97933
127,27.5,-32.5,17.5,1500,-1500,770.763,1014.79,67.0711,100.444,1846.2,-313.487,1532.71,-38.0643,61.8574,15.774,15.7652
128,27.5,-32.5,20.0,750,-750,-18.6345,100.596,-79.8256,-103.365,-126.635,-110.364,-236.998,-1.14789,8.72071,3.82275,3.82964
129,27.5,-32.5,20.0,750,-1000,-37.8445,327.514,-92.3007,-66.8721,91.5998,-128.698,-37.0984,-0.348593,21.7177,13.7952,13.8026
130,27.5,-32.5,20.0,750,-1250,-51.5572,613.186,-98.7784,-18.9891,373.209,-147.134,226.076,0.207442,36.6416,26.5119,26.5172
131,27.5,-32.5,20.0,750,-1500,-76.624,968.657,-100.711,85.1472,761.08,-177.882,583.198,1.16248,55.332,40.6419,40.6436
132,27.5,-32.5,20.0,1000,-750,164.763,69.0292,-11.3896,-119.855,64.1747,-163.322,-99.1478,-10.5771,7.33381,-1.59387,-1.58981
133,27.5,-32.5,20.0,1000,-1000,156.286,296.231,-28.264,-86.5184,292.932,-177.004,115.927,-10.3256,20.9129,6.59102,6.59383
134,27.5,-32.5,20.0,1000,-1250,146.264,591.906,-35.9755,-38.8541,608.293,-193.025,415.269,-9.9726,36.9912,19.9625,19.9626
135,27.5,-32.5,20.0,1000,-1500,113.656,966.997,-37.5962,55.7536,1002.95,-224.762,778.188,-8.80056,56.0428,35.1028,35.101
136,27.5,-32.5,20.0,1250,-750,413.915,40.0009,49.6884,-120.838,308.68,-217.257,91.423,-22.1398,6.4755,-8.52048,-8.5197
137,27.5,-32.5,20.0,1250,-1000,410.031,274.541,32.0628,-93.2318,567.014,-231.901,335.112,-22.1528,20.7026,0.782923,0.782437
138,27.5,-32.5,20.0,1250,-1250,416.839,572.091,12.3924,-37.6161,896.175,-241.254,654.921,-22.4684,37.415,10.6375,10.6357
139,27.5,-32.5,20.0,1250,-1500,374.117,962.718,14.6289,40.3986,1305.01,-273.168,1031.84,-21.2263,57.7665,26.4344,26.4301
140,27.5,-32.5,20.0,1500,-750,791.324,9.65438,55.4888,-124.275,630.865,-254.993,375.872,-37.8681,5.51122,-19.6697,-19.6711
141,27.5,-32.5,20.0,1500,-1000,828.601,230.381,12.5233,-94.8179,887.313,-254.012,633.301,-39.0577,19.1514,-12.1369,-12.1389
142,27.5,-32.5,20.0,1500,-1250,801.731,538.134,-1.7033,-38.0786,1217.77,-273.821,943.947,-38.4883,37.0956,0.0700149,0.0661003
143,27.5,-32.5,20.0,1500,-1500,734.792,948.967,11.8888,45.689,1640.23,-311.661,1328.57,-36.7749,59.1324,15.6338,15.6274
144,27.5,-32.5,22.5,750,-750,-68.9653,47.4502,-119.057,-133.789,-300.632,-111.039,-411.67,1.19028,5.75949,3.39385,3.40358
145,27.5,-32.5,22.5,750,-1000,-85.5375,281.119,-125.845,-107.675,-77.026,-130.035,-207.061,1.8465,19.7692,13.2514,13.2592
146,27.5,-32.5,22.5,750,-1250,-102.433,571.975,-137.318,-46.8604,207.871,-154.932,52.9381,2.47817,35.5285,25.1062,25.1114
147,27.5,-32.5,22.5,750,-1500,-127.81,912.032,-143.181,18.4622,546.873,-180.179,366.694,3.50091,53.3886,40.2437,40.2492
148,27.5,-32.5,22.5,1000,-750,106.301,26.0207,-55.2061,-151.315,-113.127,-163.221,-276.347,-8.07703,4.98883,-2.12501,-2.11737
149,27.5,-32.5,22.5,1000,-1000,90.4702,262.329,-60.3569,-127.548,120.27,-180.93,-60.6593,-7.50817,19.585,6.24944,6.25567
150,27.5,-32.5,22.5,1000,-1250,66.6171,648.12,-78.0511,-46.7285,527.641,-207.558,320.082,-6.58195,52.667,36.3896,36.3949
151,27.5,-32.5,22.5,1000,-1500,57.8775,922.421,-88.7579,-15.3869,784.645,-220.155,564.49,-6.26298,53.9168,35.1201,35.1223
152,27.5,-32.5,22.5,1250,-750,339.767,-2.58985,35.3237,-162.113,136.73,-228.346,-91.6159,-19.5533,3.87349,-9.772,-9.76886
153,27.5,-32.5,22.5,1250,-1000,332.945,220.39,16.9447,-141.705,369.11,-243.018,126.092,-19.4334,18.0375,0.300614,0.302263
154,27.5,-32.5,22.5,1250,-1250,314.408,515.711,0.130184,-87.8282,674.574,-262.347,412.228,-18.8299,35.0152,11.1719,11.172
155,27.5,-32.5,22.5,1250,-1500,295.109,896.779,-4.92139,-11.2535,1091.21,-289.032,802.183,-18.2203,55.3087,26.5176,26.5152
156,27.5,-32.5,22.5,1500,-750,684.185,-27.2489,60.3967,-160.129,440.912,-273.991,166.921,-34.4643,3.71922,-16.7528,-16.7523
157,27.5,-32.5,22.5,1500,-1000,683.804,184.002,42.0114,-138.31,677.174,-284.616,392.558,-34.5313,16.6749,-8.13206,-8.13371
158,27.5,-32.5,22.5,1500,-1250,715.028,479.06,-5.5987,-83.4494,1023.05,-289.346,733.7,-35.6931,34.8847,2.71499,2.71313
159,27.5,-32.5,22.5,1500,-1500,670.497,871.767,0.765913,-17.6507,1427.91,-320.109,1107.8,-34.5463,55.806,15.486,15.4817
160,27.5,-32.5,25.0,750,-750,-113.324,1.70382,-155.125,-172.377,-465.857,-114.041,-579.898,3.16445,3.09149,2.55753,2.57075
161,27.5,-32.5,25.0,750,-1000,-122.694,242.789,-161.716,-153.338,-236.795,-133.189,-369.983,3.45732,18.3262,12.4933,12.5073
162,27.5,-32.5,25.0,750,-1250,-136.433,516.023,-185.058,-84.1757,31.7021,-157.509,-125.807,3.96667,33.4781,23.6157,23.6274
163,27.5,-32.5,25.0,750,-1500,-168.69,862.53,-184.605,-31.4596,356.002,-188.584,167.418,5.16088,52.1469,36.5458,36.5487
164,27.5,-32.5,25.0,1000,-750,49.3546,-22.3628,-108.521,-195.927,-318.84,-159.516,-478.356,-5.52962,2.23916,-3.2577,-3.24567
165,27.5,-32.5,25.0,1000,-1000,24.6625,218.689,-106.204,-168.102,-75.5243,-181.518,-257.042,-4.56458,17.4304,5.61466,5.62483
166,27.5,-32.5,25.0,1000,-1250,-2.34409,504.349,-118.061,-113.381,212.544,-205.07,7.47411,-3.43555,33.8264,19.6913,19.6994
167,27.5,-32.5,25.0,1000,-1500,-13.9804,866.455,-134.353,-53.9114,567.576,-227.556,340.02,-3.02167,52.6187,34.9458,34.9517
168,27.5,-32.5,25.0,1250,-750,278.291,-57.9117,-9.49931,-213.717,-78.5318,-230.513,-309.045,-17.1544,0.805306,-10.3745,-10.3688
169,27.5,-32.5,25.0,1250,-1000,262.609,172.543,-17.968,-185.251,172.831,-249.594,-76.7629,-16.6488,15.635,-0.599815,-0.595214
170,27.5,-32.5,25.0,1250,-1250,236.401,512.202,-36.5873,-104.555,527.222,-279.54,247.682,-15.7462,48.3458,24.6696,24.6747
171,27.5,-32.5,25.0,1250,-1500,228.992,832.731,-46.4884,-69.8575,864.059,-293.012,571.047,-15.4794,52.7466,26.4574,26.4575
172,27.5,-32.5,25.0,1500,-750,587.093,-90.1598,58.878,-213.912,223.779,-293.278,-69.4989,-31.3887,-0.165164,-18.8929,-18.89
173,27.5,-32.5,25.0,1500,-1000,566.356,127.664,55.956,-192.087,463.329,-314.03,149.299,-30.8164,13.5966,-9.88217,-9.88166
174,27.5,-32.5,25.0,1500,-1250,544.676,341.649,40.6756,-128.346,695.536,-338.234,357.302,-30.1973,44.9721,19.4638,19.4679
175,27.5,-32.5,25.0,1500,-1500,517.986,792.81,47.9973,-79.2756,1182.05,-367.099,814.952,-29.4544,52.3698,15.9686,15.9647
176,27.5,-32.5,27.5,750,-750,-144.271,-56.7227,-208.266,-236.517,-672.587,-109.254,-781.841,4.46644,-0.115573,0.838735,0.859497
177,27.5,-32.5,27.5,750,-1000,-151.251,186.864,-212.343,-209.517,-428.226,-131.416,-559.642,4.65118,15.5395,9.99574,10.0176
178,27.5,-32.5,27.5,750,-1250,-172.788,436.091,-217.315,-158.77,-194.337,-164.443,-358.781,5.41992,33.1693,24.0545,24.0511
179,27.5,-32.5,27.5,750,-1500,-195.768,803.662,-221.653,-92.0,174.958,-193.067,-18.1096,6.30693,50.2861,34.6176,34.6233
180,27.5,-32.5,27.5,1000,-750,-19.4739,-62.8931,-153.033,-231.055,-507.126,-161.817,-668.943,-2.33568,-0.224203,-2.62829,-2.61374
181,27.5,-32.5,27.5,1000,-1000,-47.6636,170.999,-151.829,-199.281,-270.843,-185.596,-456.439,-1.22098,15.0843,7.11167,7.12506
182,27.5,-32.5,27.5,1000,-1250,-69.1703,465.413,-164.858,-162.305,9.29099,-207.706,-198.415,-0.380478,32.2751,18.8825,18.8948
183,27.5,-32.5,27.5,1000,-1500,-85.5588,818.854,-186.25,-90.5356,349.774,-232.193,117.582,0.227075,51.572,31.8635,31.874
184,27.5,-32.5,27.5,1250,-750,210.511,-110.142,-58.6915,-266.691,-303.788,-228.41,-532.199,-14.2692,-2.40018,-10.8365,-10.8255
185,27.5,-32.5,27.5,1250,-1000,182.257,127.448,-60.6448,-223.585,-32.7452,-254.892,-287.637,-13.2481,13.3135,-0.293483,-0.284728
186,27.5,-32.5,27.5,1250,-1250,166.107,442.008,-60.6448,-185.787,285.101,-277.099,8.0022,-12.7005,32.2915,10.8072,10.814
187,27.5,-32.5,27.5,1250,-1500,134.528,786.726,-80.1533,-121.285,638.744,-306.476,332.268,-11.4447,51.0219,25.975,25.98
188,27.5,-32.5,27.5,1500,-750,508.831,-153.441,34.2035,-275.159,-6.32951,-303.483,-309.812,-28.6526,-3.75257,-19.0795,-19.0743
189,27.5,-32.5,27.5,1500,-1000,487.778,85.8737,24.3185,-237.491,263.712,-326.035,-62.3235,-28.0287,11.325,-11.1106,-11.1079
190,27.5,-32.5,27.5,1500,-1250,468.026,378.375,23.4937,-210.301,572.879,-351.616,221.263,-27.4605,29.5226,0.845208,0.846376
191,27.5,-32.5,27.5,1500,-1500,445.365,733.584,-2.93747,-133.653,942.394,-374.71,567.684,-26.7417,49.8658,13.8749,13.8739
